cluster,,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m
loads,land transport oil emissions,826657619.1827399,723325416.7849299,578660333.4279395,392662369.1117696,247997285.75482866,128131930.97332868,,826657619.1827399,723325416.7849299,578660333.4279395,392662369.1117696,247997285.75482866,128131930.97332868,,826657619.1827399,723325416.7849299,578660333.4279395,392662369.1117696,247997285.75482866,128131930.97332868,,826657619.1827399,723325416.7849299,578660333.4279395,392662369.1117696,247997285.75482866,128131930.97332868,,826657619.1827399,723325416.7849299,578660333.4279395,392662369.1117696,247997285.75482866,128131930.97332868,,826657619.1827399,723325416.7849299,578660333.4279395,392662369.1117696,247997285.75482866,128131930.97332868,
loads,low-temperature heat for industry,-60239999.99999851,-60209999.99999914,-60160000.00000056,-60130000.000000246,-60079999.99999995,-60040000.00000072,-59979999.99999978,-60239999.99999851,-60209999.99999914,-60160000.00000056,-60130000.000000246,-60079999.99999995,-60040000.00000072,-59979999.99999978,-60239999.99999851,-60209999.99999914,-60160000.00000056,-60130000.000000246,-60079999.99999995,-60040000.00000072,-59979999.99999978,-60239999.99999851,-60209999.99999914,-60160000.00000056,-60130000.000000246,-60079999.99999995,-60040000.00000072,-59979999.99999978,-60239999.99999851,-60209999.99999914,-60160000.00000056,-60130000.000000246,-60079999.99999995,-60040000.00000072,-59979999.99999978,-60239999.99999851,-60209999.99999914,-60160000.00000056,-60130000.000000246,-60079999.99999995,-60040000.00000072,-59979999.99999978
loads,naphtha for industry,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995,-778489999.9999995
loads,oil emissions,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179,348248647.2645179
loads,process emissions,176139999.99999133,174240000.00000882,171589999.99999544,167600000.00000036,163419999.99999702,158510000.00000188,154639999.99999538,176139999.99999133,174240000.00000882,171589999.99999544,167600000.00000036,163419999.99999702,158510000.00000188,154639999.99999538,176139999.99999133,174240000.00000882,171589999.99999544,167600000.00000036,163419999.99999702,158510000.00000188,154639999.99999538,176139999.99999133,174240000.00000882,171589999.99999544,167600000.00000036,163419999.99999702,158510000.00000188,154639999.99999538,176139999.99999133,174240000.00000882,171589999.99999544,167600000.00000036,163419999.99999702,158510000.00000188,154639999.99999538,176139999.99999133,174240000.00000882,171589999.99999544,167600000.00000036,163419999.99999702,158510000.00000188,154639999.99999538
loads,residential rural heat,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218
loads,residential urban decentral heat,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435
loads,services rural heat,-531031952.82955474,-535863011.8216016,-535863011.8216016,-526200893.83750856,-502045598.8772757,-477890303.9170427,-439241831.9806702,-531031952.82955474,-535863011.8216016,-535863011.8216016,-526200893.83750856,-502045598.8772757,-477890303.9170427,-439241831.9806702,-531031952.82955474,-535863011.8216016,-535863011.8216016,-526200893.83750856,-502045598.8772757,-477890303.9170427,-439241831.9806702,-531031952.82955474,-535863011.8216016,-535863011.8216016,-526200893.83750856,-502045598.8772757,-477890303.9170427,-439241831.9806702,-531031952.82955474,-535863011.8216016,-535863011.8216016,-526200893.83750856,-502045598.8772757,-477890303.9170427,-439241831.9806702,-531031952.82955474,-535863011.8216016,-535863011.8216016,-526200893.83750856,-502045598.8772757,-477890303.9170427,-439241831.9806702
loads,services urban decentral heat,-73649558.00132482,-74268080.75318213,-74268080.75318213,-73031035.24946736,-69938421.49018049,-66845807.73089346,-61897625.71603429,-73649558.00132482,-74268080.75318213,-74268080.75318213,-73031035.24946736,-69938421.49018049,-66845807.73089346,-61897625.71603429,-73649558.00132482,-74268080.75318213,-74268080.75318213,-73031035.24946736,-69938421.49018049,-66845807.73089346,-61897625.71603429,-73649558.00132482,-74268080.75318213,-74268080.75318213,-73031035.24946736,-69938421.49018049,-66845807.73089346,-61897625.71603429,-73649558.00132482,-74268080.75318213,-74268080.75318213,-73031035.24946736,-69938421.49018049,-66845807.73089346,-61897625.71603429,-73649558.00132482,-74268080.75318213,-74268080.75318213,-73031035.24946736,-69938421.49018049,-66845807.73089346,-61897625.71603429
loads,shipping oil,-628555432.1489787,-628555432.1489787,-565699888.9340684,-502844345.7191754,-314277716.07448936,-251422172.8595877,,-628555432.1489787,-628555432.1489787,-565699888.9340684,-502844345.7191754,-314277716.07448936,-251422172.8595877,,-628555432.1489787,-628555432.1489787,-565699888.9340684,-502844345.7191754,-314277716.07448936,-251422172.8595877,,-628555432.1489787,-628555432.1489787,-565699888.9340684,-502844345.7191754,-314277716.07448936,-251422172.8595877,,-628555432.1489787,-628555432.1489787,-565699888.9340684,-502844345.7191754,-314277716.07448936,-251422172.8595877,,-628555432.1489787,-628555432.1489787,-565699888.9340684,-502844345.7191754,-314277716.07448936,-251422172.8595877,
loads,shipping oil emissions,169709966.68023366,169709966.68023366,152738970.01219392,135767973.34418222,84854983.34011683,67883986.67209111,,169709966.68023366,169709966.68023366,152738970.01219392,135767973.34418222,84854983.34011683,67883986.67209111,,169709966.68023366,169709966.68023366,152738970.01219392,135767973.34418222,84854983.34011683,67883986.67209111,,169709966.68023366,169709966.68023366,152738970.01219392,135767973.34418222,84854983.34011683,67883986.67209111,,169709966.68023366,169709966.68023366,152738970.01219392,135767973.34418222,84854983.34011683,67883986.67209111,,169709966.68023366,169709966.68023366,152738970.01219392,135767973.34418222,84854983.34011683,67883986.67209111,
loads,solid biomass for industry,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825,-702379999.9999825
loads,urban central heat,-1507582753.0104604,-1521049169.686958,-1521049169.686958,-1494116336.3339603,-1426784252.951466,-1359452169.5689723,-1251720836.1569827,-1507582753.0104604,-1521049169.686958,-1521049169.686958,-1494116336.3339603,-1426784252.951466,-1359452169.5689723,-1251720836.1569827,-1507582753.0104604,-1521049169.686958,-1521049169.686958,-1494116336.3339603,-1426784252.951466,-1359452169.5689723,-1251720836.1569827,-1507582753.0104604,-1521049169.686958,-1521049169.686958,-1494116336.3339603,-1426784252.951466,-1359452169.5689723,-1251720836.1569827,-1507582753.0104604,-1521049169.686958,-1521049169.686958,-1494116336.3339603,-1426784252.951466,-1359452169.5689723,-1251720836.1569827,-1507582753.0104604,-1521049169.686958,-1521049169.686958,-1494116336.3339603,-1426784252.951466,-1359452169.5689723,-1251720836.1569827
storage_units,PHS,-1797256.8236017025,-15347443.747844676,-20595443.857538525,-18160715.044627845,-14270468.13778515,-14823028.278824883,-13488693.587532759,-1797105.596112616,-7887120.419652993,-21328129.69088455,-17922399.133950848,-15359576.260380877,-15144896.527506804,-14140640.075943802,-1797344.217031982,-3570850.5767694353,-18487892.582930803,-19509404.927643906,-16763965.828287205,-15809705.764723107,-15719733.980547104,-1797290.1769890897,-3366133.695310551,-15101560.380052708,-20511932.726183694,-16983432.184271954,-16654157.484572161,-16870544.5261373,-1797019.186229434,-2404852.731678479,-10581126.978495672,-17154652.688429877,-17311258.752568275,-16808642.806417383,-16705419.520780269,-1797236.232744096,-1471009.4122578928,-8077269.312419745,-14418577.184723722,-16715943.319691615,-17661018.501101427,-16713484.052440682
storage_units,hydro,348204462.4562799,348204605.4521388,348204100.0156617,348204712.94371206,348204730.7614448,348204738.4986257,348204744.01635134,348204561.0811624,348202891.13163733,348204716.0703884,348204658.3192754,348204717.9104904,348204727.17016345,348204731.6121041,348204505.078946,348204083.59150213,348204560.6275554,348204689.97538275,348204696.4894986,348204712.4483638,348204715.37088686,348204545.17047393,348204494.06721884,348204629.23541594,348204681.1531367,348204679.3773395,348204675.7354052,348204683.99764663,348204570.1327265,348204503.7526648,348204617.46370393,348204150.09455097,348204703.3191982,348204725.20122313,348204632.04458135,348204541.3856052,348204506.41878766,348204606.61036927,348204151.5593038,348204674.70413554,348204200.69897753,348204693.83782613
stores,H2,0.0,-3.8166702437392175e-11,3.8813623565170374e-08,-1.4160886329869782e-08,-5.926941478058556e-08,-1.4078579781465726e-08,-6.882828502453864e-09,0.0,2.4120122565918223e-11,4.2435115751165986e-11,-8.126691906223948e-09,3.1124820317439406e-08,-1.2908690635513032e-09,-1.4413771596416547e-08,0.0,5.5735693837988265e-12,-2.433729745510149e-10,2.8653397079504705e-08,8.220876670378408e-10,6.585837579085006e-08,-4.106657568690719e-08,-1.1102230246251565e-16,-2.9244523469529327e-12,2.80290443632758e-11,-7.896810419114053e-10,4.2580523752777655e-08,-8.307966585519022e-09,1.3355707668277761e-08,0.0,2.460522757763428e-11,1.5943433032128418e-10,-1.478869027238261e-09,-1.1680782729950323e-10,-5.689086507443264e-09,-2.488103723052859e-09,0.0,2.1037546704683052e-12,-4.979545942251917e-11,-3.2400387928177565e-11,-2.042959836023872e-09,-2.3377513258537874e-09,-2.9345863152702156e-09
stores,Li ion,,9.691802915767767e-12,-2.538058652135078e-10,9.424638847121969e-11,1.737134880386293e-10,7.164544513216242e-10,-2.88082446786575e-10,,-2.2005508526490303e-10,-5.985612006043084e-11,-2.9831426218152046e-10,7.64202923164703e-10,-2.205524651799351e-10,-5.322817742126063e-10,,-6.884803838147491e-11,5.854872142663226e-11,1.4154011296341196e-10,3.157083483529277e-10,-3.240074875066057e-10,-3.228706191293895e-10,,-1.814726147131296e-10,5.348965714802034e-11,8.537881512893364e-11,1.2732925824820995e-10,1.7257661966141313e-10,6.83940015733242e-10,,-7.227640708151739e-11,2.6710722522693686e-10,1.3324097380973399e-10,-3.0968294595368207e-10,-1.864464138634503e-11,7.212292985059321e-10,,4.5787373892380856e-11,-3.666400516522117e-11,1.3778844731859863e-10,-1.1112888387287967e-10,-1.3574208423960954e-10,3.240074875066057e-10
stores,battery,1.6132928326584306e-16,2.0816681711721685e-17,2.90609271022535e-10,-1.603564303911953e-10,-6.288056924111385e-10,1.8728113935963936e-09,5.113236190793652e-11,-1.1188966420050406e-16,-2.3939183968479938e-15,-7.515827131661379e-10,4.2438574659672823e-10,-2.4973356162975163e-10,5.348721292264269e-11,-2.3405646778357214e-10,5.637851296924623e-17,-1.8821749714348357e-16,2.6769033170670475e-11,-8.746210053943437e-10,-7.025892445958193e-10,-1.8241243194758172e-10,-1.1798865343949638e-09,-1.6740081543176188e-16,-3.664603343001005e-17,1.644147491763892e-11,-7.823657568149789e-10,-4.4206423851361754e-10,-9.974385839842115e-10,-9.814497595704574e-10,8.586881206085195e-17,-2.0903417885520525e-16,-4.1060817940197225e-13,-5.057759766557979e-14,-6.857080051339559e-11,-5.500014963865513e-10,-2.981049643246969e-10,8.066464163292153e-17,4.7921736023859296e-17,-1.0019762797242038e-14,9.224253305628594e-13,1.0257984045525248e-10,-4.3056987489298315e-10,-7.49560697364815e-10
stores,biogas,14.2514336822231,13.66511686377435,352111111.0572287,352111111.10867673,352111107.34860206,142967561.23744324,3.070096673263066,9.452747098644474,113.3422823675549,12.331317863707742,352111065.83181995,352111104.93654305,352111109.259897,352111111.05995697,12.148050741597983,39.36658377916821,14.655106934327565,18.820069421786112,81.80045364315966,213244107.43497947,352111111.11012447,15.534349461409914,9.335112784421272,17.82359778891132,7.211710557867925,31.096023520437708,7.324042096018987,352111111.10868216,10.337837867992336,10.476256681570435,76.80801273415595,62.018768436145706,9.789058275619661,4.820017664435901,352111111.10802996,10.292429036152509,10.099930624240223,9.233458206318078,43.00223873690509,8.2327973278408,116.58958109960368,352111111.1091014
stores,co2,-3559404571.089938,-2124605829.215787,-841564646.6734471,-289718976.7209818,-91974278.32181555,-27592283.49648912,-4.9757809392758645e-05,-3559404571.056823,-2612069504.3219447,-1434798741.8085246,-699004515.2423786,-321909974.12405854,-142560131.39915586,-5.9381047321949154e-05,-3559404571.0847464,-2892591053.187361,-1890071419.5179195,-1117487481.6045575,-625425092.5910609,-335706115.8737967,-0.0004227424433338456,-3559404571.2590394,-3067342182.0023766,-2230376249.2886343,-1489983308.811491,-947335066.7159677,-584036667.3411883,-0.004608819850545842,-3559404571.1197867,-3177711278.9147973,-2478706800.7560863,-1798097141.1815715,-1250850185.1672995,-841564646.6402934,-0.010347715026000515,-3559404571.0687094,-3260487712.1452937,-2667254071.308928,-2051026406.560754,-1517575592.300549,-1089895198.139812,-0.0017474815249443054
stores,co2 stored,-111.67328659219396,-156819618.2511661,-199999991.59724075,-199999999.72635508,-199999999.99348503,-199999999.99494845,-199999999.9288886,-71.5644826077086,-374.5624782881596,-199999996.16440222,-199999999.6557939,-199999999.2833881,-199999999.7377565,-199999999.97576055,-100.800198476309,-0.5794183010266607,-194000811.96968108,-199999999.6486437,-199999996.65494043,-199999999.94770163,-199999999.88517556,-70.2461853570107,-0.04725758425440088,-467.0012221752246,-199999976.40019965,-199999999.44067937,-199999947.60109958,-199999999.3226421,-67.21705990009934,-1.2031097838035971,-2.365900053524429,-151983510.33187658,-199999935.9863563,-199999996.90019178,-199999998.7486894,-82.01763854976448,-0.0642256764977786,-0.04583576578786447,-1202.9730210374487,-160530116.71889755,-199999947.1525867,-199999998.9759805
stores,coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stores,gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stores,home battery,-1.8388068845354155e-16,-5.377642775528102e-17,6.566448773615008e-14,-1.6271359259967255e-13,-4.16268170107259e-12,1.2754484968180435e-12,-2.724918435424023e-12,-1.9949319973733282e-17,-2.491062911502695e-15,-2.809404184983544e-13,-1.790521723943339e-12,2.0056048835592755e-13,-4.84639888984062e-13,8.634795352693847e-13,-2.2724877535296173e-16,6.071532165918825e-18,-6.860831347488272e-16,1.140183867459621e-13,1.1721513516749216e-12,-1.6443606459110027e-13,-4.869934750600935e-13,-1.8821749714348357e-16,-2.2681509448396753e-16,-5.967448757360216e-16,-6.114900252818245e-16,7.112799932373903e-13,-1.1369091432178458e-12,-1.5583020984699658e-14,9.540979117872439e-17,5.767955557622884e-17,-3.903127820947816e-18,-1.3062467774105357e-15,3.9840309870586843e-13,3.692816451933423e-13,-2.2928967752244844e-13,-8.500145032286355e-17,2.19225679276569e-16,7.971054372113429e-16,6.401129626354418e-16,5.469262195911817e-13,-1.67019176267047e-14,-5.828766289073251e-13
stores,lignite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stores,oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stores,residential rural water tanks,-112.16188568350454,-23.858307812065433,-94.75888250782762,-8.699210660577327,-4.204456348814827,-1.6997599928383669,-0.7203202634335879,-73.69796393421673,-246.402490696321,-9.278924783665449,-14.261284709146672,-6.168149968182696,-5.442348484154414,-1.8648485174571963,-95.99097605061364,-89.06869011579504,-42.55447297645474,-10.554777131419513,-12.246536304941383,-4.693911116178425,-5.8321615728334395,-87.63565902137918,-31.27367921312709,-31.334130457297906,-14.85658113836281,-25.92507155479724,-15.74208065084809,-24.55651636347045,-74.76531749223234,-33.68770784518319,-28.06426950304274,-88.72973992885966,-11.879976564522627,-5.073678577577387,-19.141538266729764,-82.46218096624617,-23.20155470450354,-34.30670079798913,-67.11600088564082,-15.572081700420467,-98.6078554689494,-10.262435563601056
stores,residential urban decentral water tanks,-16.299043252320807,-4.577504110157528,-20.199300305598605,-1.833890304559837,-0.8688831443401701,-0.28363416237938005,-0.1341138981766251,-10.856740853120348,-43.570684217484256,-2.252174955384589,-2.966674671000378,-1.2754467497363153,-0.8747429500977448,-0.3270469814928337,-13.823687530590934,-15.199670719264772,-9.609784529759082,-2.2708686315001816,-2.5330134083141513,-0.7530425918114383,-0.9920924449640418,-12.105207145826485,-5.500435766974151,-6.655344389486843,-3.4071162582967673,-5.3059364450949005,-2.634701851790018,-4.29993896161656,-10.8845051225019,-5.882577341022306,-5.722928160778398,-19.276396880381373,-2.614579261564111,-0.865625845888859,-3.547097041316816,-11.98632894227383,-3.976329654550164,-7.092604822774097,-14.059954196863163,-3.5539501549463126,-17.622940318036147,-1.8329341101182453
stores,services rural water tanks,-108.86743560299801,-22.668743268700915,-85.84151698117513,-8.064749769854695,-3.9310851483480604,-1.6023759860929958,-0.6837953363696289,-71.50597808292326,-231.3294454720427,-8.976470612880133,-13.346342536237467,-5.725782855928422,-5.055094198037032,-1.7747511445959279,-92.88632790720139,-85.35863603437028,-40.77244022962876,-10.194965911890844,-11.510111717844298,-4.38458762126599,-5.502602998206172,-84.51244161828046,-29.866125585446394,-30.17846819906783,-14.215090321286898,-24.50695583854503,-14.85020938613776,-23.323995332803335,-72.77745470681799,-32.30205039100286,-26.85212863315072,-85.11450429208296,-11.313830838321717,-4.761942038845004,-17.880724838484962,-79.96768241994783,-22.155082721190297,-33.042473171390206,-64.21909482351194,-14.925071553817046,-92.65080276260075,-9.59077292193117
stores,services urban decentral water tanks,-15.486755519558152,-4.390588986024593,-18.975202933586026,-1.7875344627190428,-0.7858216320140188,-0.26195657421778384,-0.12463559335629315,-10.249967895657106,-42.0875743607733,-2.0786254247262472,-2.8122112408045923,-1.1837200371894363,-0.8150754701420689,-0.30761820736278805,-13.108728991825645,-14.782887251706526,-8.347866259841876,-2.200742696298642,-2.501343015933443,-0.7261894306356071,-0.9563271857793028,-11.449439236486983,-5.328084121753355,-6.288427647863389,-3.250309216114472,-5.069930621634639,-2.6081631314918567,-4.1077066353028,-10.199177604855116,-5.7689045175887586,-5.537536599105624,-17.89282290632996,-2.513749303245567,-0.8534240341498991,-3.326101225105082,-11.368637621997632,-3.8706180050160897,-6.997809943720137,-13.034550513383218,-3.43423042761724,-17.254798864458824,-1.701410438976295
stores,solid biomass,702382567.1979548,798621910.2023895,1260583333.3184955,1260583333.3324928,1260583333.3328156,1260583333.3324594,1259744097.9090352,702381722.2583328,702413395.7089536,1260583333.328179,1260583333.3302288,1260583333.3326178,1260583333.3325832,1260583333.3326313,702382149.8595998,702386961.3910992,848937413.6835303,1260583333.3266873,1260583333.3307445,1260583333.3320963,1260583333.3324273,702381756.6752335,702382517.2974061,702383322.2531931,1111554959.4672616,1260583333.3198915,1260583333.324752,1260583333.3314183,702381726.0630622,702382397.5580963,702381974.5655648,702396850.8300849,1043610672.264496,1260583277.9048822,1260583333.3307526,702381873.4143944,702381865.2112318,702381949.9092432,702392198.2295125,704240958.7206616,1079733424.7535334,1260583333.3323312
stores,uranium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stores,urban central water tanks,-5779.6501460413965,-14111.386332572369,-173834.33999090787,-193341.61060946516,-198160.6475137226,-173779.6501640461,-235845.27375459342,-5528.644722961548,-12136.7268118256,-58943.427764836604,-110238.93794372566,-132641.65531733597,-111591.07096530133,-196905.91571038094,-5575.122446424826,-8736.537312118066,-15229.745675621632,-50431.58208497686,-104734.7647630138,-101021.35324871069,-328767.9561386271,-5544.109852920846,-8560.663630347184,-13314.502117944556,-29683.100939387004,-60235.804763241504,-40992.95543151816,-280925.44493465615,-5574.201842357889,-8615.445001070462,-10892.343611954146,-19145.226566056495,-29981.55321909216,-20746.413370496393,-282617.62055522983,-5568.451971247324,-7779.342616798513,-10026.486009584956,-17535.27726982258,-13131.686983963,-15246.498925300291,-277547.3173014532
